992,2015-05-26 14:41:04.081867+00,centro_congressi.jpg
992,2015-05-26 14:41:47.902116+00,manifestazione_interesse.png
992,2015-05-26 14:43:25.188953+00,mappa_fiera_thehub-1.png
992,2015-05-26 14:42:53.113058+00,mappa_fiera.jpg
992,2015-05-26 14:44:00.031947+00,nuovo_padiglione_in_costruzione.jpg
992,2015-05-26 14:44:36.57189+00,Nuovo_Padiglione_lato.jpg
992,2015-05-26 14:45:22.05659+00,padiglione_pianta.jpg
992,2015-05-26 14:46:08.086273+00,passeggiata_fiera.JPG
992,2015-05-26 14:46:58.794581+00,piano_fiera_pianta.jpg
992,2015-05-26 14:47:48.090038+00,piano_fiera_plastico.jpg
992,2015-09-19 20:24:01.238637+00,pianta_pianoterra_Garibaldi.pdf
992,2015-05-26 14:48:51.084821+00,Piantina_Fiera_pg.jpg
992,2015-05-26 14:51:53.892406+00,progetto_centro_congressi.jpg
992,2015-05-26 14:53:17.873285+00,pugliapromozione2.JPG
992,2015-05-26 14:53:34.890547+00,pugliapromozione3.JPG
992,2015-05-26 14:54:11.59436+00,x-scapeLab.jpg
992,2015-05-26 14:57:37.485424+00,zona_O_1.jpg
992,2015-05-26 14:58:35.623383+00,zona_O_2.jpg
992,2015-05-26 14:59:29.278654+00,zona_O_3.jpg
992,2015-05-26 14:38:14.159833+00,area_nuovo_padiglione_prima_1.jpg
992,2015-05-26 14:48:24.414609+00,pianta_fiera.jpg
992,2015-05-26 14:50:48.524595+00,planimetria_concorso_di_idee.pdf
992,2015-05-26 14:52:47.532516+00,pugliapromozione1.JPG
1007,2016-04-04 17:37:20.428156+00,fotodigruppoopencoesione.jpg
1013,2016-04-04 16:00:03.435578+00,Diapositiva1_6pbt8gb.JPG
1013,2016-04-04 15:47:00.600188+00,Diapositiva1.JPG
1013,2016-04-04 15:50:33.781769+00,Diapositiva10.JPG
1013,2016-04-04 15:51:05.366116+00,Diapositiva11.JPG
1013,2016-04-04 15:51:24.084445+00,Diapositiva12.JPG
1013,2016-04-04 16:06:02.446039+00,Diapositiva2_w943BJr.JPG
1013,2016-04-04 15:47:18.939813+00,Diapositiva2.JPG
1013,2016-04-04 15:47:38.541796+00,Diapositiva3_c69zcsQ.JPG
1013,2016-04-04 16:06:14.716276+00,Diapositiva3_wXZNI6E.JPG
1013,2016-04-04 16:06:27.739456+00,Diapositiva4_oTuw1ml.JPG
1013,2016-04-04 15:47:56.193811+00,Diapositiva4.JPG
1013,2016-04-04 16:06:40.36245+00,Diapositiva5_1EldXZj.JPG
1013,2016-04-04 15:48:11.470338+00,Diapositiva5_BK37OQs.JPG
1013,2016-04-04 16:06:52.942818+00,Diapositiva6_rXKGuSM.JPG
1013,2016-04-04 15:48:28.696378+00,Diapositiva6.JPG
1013,2016-04-04 15:48:52.643517+00,Diapositiva7_thg3qaG.JPG
1013,2016-04-04 15:49:16.048336+00,Diapositiva8.JPG
1013,2016-04-04 15:50:16.678848+00,Diapositiva9_e3l7lfK.JPG
1013,2016-03-30 15:48:49.418494+00,dopo_francesco_e_durante_ivan_1.jpg
1013,2016-03-30 15:31:37.125151+00,Il_progetto_in_dettaglio..pptx
1013,2016-03-30 15:41:19.617359+00,Il_progetto_in_dettaglio._8LGNhAU.pptx
1013,2016-03-30 15:44:16.707039+00,Il_progetto_in_dettaglio..ppt
1013,2016-03-30 15:46:47.629804+00,questionario_aziende.docx
1013,2016-04-03 16:13:45.981637+00,Diapositiva3.JPG
1013,2016-04-03 16:14:04.834074+00,Diapositiva5.JPG
1013,2016-04-03 16:14:31.996373+00,Diapositiva7.JPG
1013,2016-04-03 16:14:54.744009+00,Diapositiva9.JPG
1013,2016-04-03 16:15:13.522403+00,Diapositiva13.JPG
1013,2016-04-04 15:49:32.865484+00,Diapositiva8_CQTsmkr.JPG
1013,2016-04-04 16:00:17.360674+00,Diapositiva2_MHByrj9.JPG
1013,2016-04-04 16:00:29.16876+00,Diapositiva3_cssnAil.JPG
1013,2016-04-04 16:00:57.526535+00,Diapositiva4_Q8CbJzl.JPG
1013,2016-04-04 16:01:12.08947+00,Diapositiva5_PiMycYq.JPG
1013,2016-04-04 16:01:25.273724+00,Diapositiva6_t6DseOm.JPG
1014,2016-04-02 15:56:02.114932+00,Cala_i_manu_WEB.JPG
1014,2016-04-02 15:42:10.673415+00,IMG-20160322-WA0023.jpg
